,feature indicator,feature importance,predicted indicator
2193,wdi-GC.REV.GOTR.ZS,0.0231903038878836,ldc-ALR-Index
2194,wdi2-SH.DYN.MORT.MA,0.2913326586670451,ldc-ALR-Index
2195,wdi-FM.LBL.BMNY.GD.ZS,0.0837511412326735,ldc-ALR-Index
2196,ohi-sp-score,0.0271418488781407,ldc-ALR-Index
2197,unicef-wash13,0.1016318337178014,ldc-ALR-Index
2198,wdi2-SH.IMM.HEPB,0.0394433263895338,ldc-ALR-Index
2199,ndgain-id_food_02-score,0.377874470683285,ldc-ALR-Index
2200,wdi-FR.INR.RISK,0.0311428441976237,ldc-GPIS-Value
2201,wdi2-SL.EMP.VULN.ZS,0.0490447568031606,ldc-GPIS-Value
2202,wdi2-SH.STA.SUIC.P5,0.0928674834568028,ldc-GPIS-Value
2203,wdi2-SL.EMP.WORK.ZS,0.0639309444720552,ldc-GPIS-Value
2204,ihme-other-intestinal-infectious-diseases,0.0432129605551452,ldc-GPIS-Value
2205,ldc-GPIS-Index,0.5886537892812612,ldc-GPIS-Value
2206,ohi-cw-future,0.0266835853496752,ldc-GPIS-Value
2207,paris-79,0.0121202328116753,ldc-GPIS-Value
2208,wdi2-SP.URB.TOTL.IN.ZS,0.0678172510936145,ldc-GPIS-Value
2209,wdi2-SH.STA.POIS.P5,0.0245261519789863,ldc-GPIS-Value
2210,wdi2-SH.DTH.MORT,0.1291129969785798,ldc-GPIS-Index
2211,wdi2-SP.POP.2024.MA.5Y,0.0163471798050997,ldc-GPIS-Index
2212,wdi2-SE.ADT.1524.LT.FE.ZS,0.2415889930621145,ldc-GPIS-Index
2213,ihme-rheumatoid-arthritis,0.1149064262283671,ldc-GPIS-Index
2214,wdi2-SH.STA.STNT.ME.ZS,0.0884421047295736,ldc-GPIS-Index
2215,wdi2-SE.XPD.PRIM.PC.ZS,0.0129901803724015,ldc-GPIS-Index
2216,wdi-DT.DOD.DECT.GN.ZS,0.0526102159063299,ldc-GPIS-Index
2217,wdi2-NV.MNF.TECH.ZS.UN,0.0434291498861591,ldc-GPIS-Index
2218,wdi2-SL.EMP.VULN.ZS,0.2441690416550781,ldc-GPIS-Index
2219,wdi2-SP.POP.0004.FE.5Y,0.0564037113762963,ldc-GPIS-Index
2220,itu-mdvbh,0.0671455145077034,ldc-EVI
2221,wdi-AG.LND.CROP.ZS,0.175688030098687,ldc-EVI
2222,ihme-multiple-myeloma,0.1532539785046368,ldc-EVI
2223,hdr-174206,0.1147332573964331,ldc-EVI
2224,itu-hiat,0.0418107427387633,ldc-EVI
2225,itu-hiau,0.0285220499148128,ldc-EVI
2226,wdi2-SH.STA.SMSS.UR.ZS,0.1268780092604708,ldc-EVI
2227,paris-93,0.091987241925416,ldc-EVI
2228,ihme-urticaria,0.119446577629609,ldc-EVI
2229,wdi2-SE.ADT.1524.LT.MA.ZS,0.0805345980234676,ldc-EVI
2230,wdi2-SH.DYN.AIDS.ZS,0.0837495332759404,ldc-AFF-Value
2231,hdr-122006,0.0578067212452257,ldc-AFF-Value
2232,ldc-HAI,0.2495424755050321,ldc-AFF-Value
2233,epi-GHP,0.1577597472674212,ldc-AFF-Value
2234,ihme-diarrheal-diseases,0.2440632927526167,ldc-AFF-Value
2235,wdi-IS.SHP.GOOD.TU,0.0198028769754383,ldc-AFF-Value
2236,wdi2-NY.ADJ.DCO2.CD,0.0223939026865648,ldc-AFF-Value
2237,ihme-osteoarthritis,0.1022121153460962,ldc-AFF-Value
2238,paris-99,0.0304819731574062,ldc-AFF-Value
2239,key-ndgain-nd-readiness,0.0321873617882581,ldc-AFF-Value
2240,wdi2-SP.POP.1519.MA.5Y,0.1599062578620771,ldc-AFF-Index
2241,wdi-IC.REG.COST.PC.FE.ZS,0.0597265946076457,ldc-AFF-Index
2242,wdi2-SP.POP.3539.FE.5Y,0.0482304391903222,ldc-AFF-Index
2243,ihme-age-related-and-other-hearing-loss,0.1261189679169413,ldc-AFF-Index
2244,wdi2-SE.PRM.NENR,0.0812250547038222,ldc-AFF-Index
2245,wdi2-SH.STA.POIS.P5.MA,0.1690255922424526,ldc-AFF-Index
2246,ldc-EVI,0.0710966666069967,ldc-AFF-Index
2247,ndgain-id_soci_02-score,0.2054889190259775,ldc-AFF-Index
2248,wdi2-SE.PRM.UNER.ZS,0.030947914252421,ldc-AFF-Index
2249,ldc-LECZ-Index,0.0482335935913434,ldc-AFF-Index
2250,hdr-195606,0.0697239685968172,ldc-REM-Value
2251,wdi-GC.NLD.TOTL.GD.ZS,0.0143252193387434,ldc-REM-Value
2252,ndgain-nd-readiness-social,0.0906895793509913,ldc-REM-Value
2253,ohi-np-score,0.0185466508331422,ldc-REM-Value
2254,ohi-hab-status,0.1246698339792024,ldc-REM-Value
2255,ihme-gynecological-diseases,0.3174138938091981,ldc-REM-Value
2256,ihme-brain-and-central-nervous-system-cancer,0.1004207929631689,ldc-REM-Value
2257,wdi2-SP.DYN.CBRT.IN,0.1963630299157134,ldc-REM-Value
2258,ohi-tr-resilience,0.059058250148653,ldc-REM-Value
2259,wdi2-TX.VAL.TECH.CD,0.0087887810643698,ldc-REM-Value
2260,wdi2-SP.RUR.TOTL.ZS,0.0625179483982475,ldc-REM-Index
2261,ohi-ao-score,0.1291841122659225,ldc-REM-Index
2262,wdi2-SI.POV.LMIC.GP,0.0435897499680167,ldc-REM-Index
2263,wdi2-SP.POP.65UP.MA.IN,0.0338859121702428,ldc-REM-Index
2264,blasiak-sea-85-16,0.2302919251937175,ldc-REM-Index
2265,epi-AIR,0.0756153332399763,ldc-REM-Index
2266,wdi2-SE.SEC.ENRL.GC.FE.ZS,0.0136532268003141,ldc-REM-Index
2267,wdi2-SE.XPD.TOTL.GB.ZS,0.0161780249504586,ldc-REM-Index
2268,wdi2-TM.VAL.MMTL.ZS.UN,0.0451433074162109,ldc-REM-Index
2269,ihme-iodine-deficiency,0.3499404595968927,ldc-REM-Index
2270,key-wdi-GC.DOD.TOTL.GD.ZS,0.0108731592608534,ldc-XCON-Value
2271,wdi2-SP.POP.1564.MA.ZS,0.0056411574096188,ldc-XCON-Value
2272,ndgain-id_infr_05-raw,0.0010298170428256,ldc-XCON-Value
2273,wdi2-SH.XPD.GHED.GE.ZS,0.001127300523638,ldc-XCON-Value
2274,hdr-73506,0.0091836653318942,ldc-XCON-Value
2275,wdi-BM.TRF.PWKR.CD.DT,0.0044805968055312,ldc-XCON-Value
2276,wdi2-NE.EXP.GNFS.CD,0.0039360955749885,ldc-XCON-Value
2277,ldc-XCON-Index,0.9529135324676572,ldc-XCON-Value
2278,wdi2-SP.POP.7074.FE.5Y,0.0075939228700643,ldc-XCON-Value
2279,wdi2-SE.ADT.LITR.FE.ZS,0.0032207527129283,ldc-XCON-Value
2280,paris-21,0.0008441510566709,ldc-XCON-Index
2281,key-wdi-DT.ODA.ODAT.GN.ZS,0.000736934271814,ldc-XCON-Index
2282,ihme-stomach-cancer,0.0013670997672151,ldc-XCON-Index
2283,ihme-whooping-cough,0.0114641629095386,ldc-XCON-Index
2284,hdr-118006,0.006770905524222,ldc-XCON-Index
2285,mvi-ldc-XCON-Index,0.9411731669538334,ldc-XCON-Index
2286,wdi-DT.ODA.ODAT.XP.ZS,0.0051320776362662,ldc-XCON-Index
2287,wdi2-TX.VAL.MRCH.WR.ZS,0.0052082196260991,ldc-XCON-Index
2288,ndgain-id_heal_04-score,0.0249408125922587,ldc-XCON-Index
2289,wdi2-SE.ADT.1524.LT.MA.ZS,0.0023624696620816,ldc-XCON-Index
2290,hdr-110906,0.0017008653991969,ldc-XIN-Value
2291,wdi2-SE.TER.CUAT.ST.ZS,0.0030823009248285,ldc-XIN-Value
2292,ndgain-id_heal_06-raw,0.0256472255541077,ldc-XIN-Value
2293,wdi2-SL.TLF.PART.ZS,0.0023955443766213,ldc-XIN-Value
2294,ihme-cardiomyopathy-and-myocarditis,0.0021926477326855,ldc-XIN-Value
2295,ohi-liv-score,0.0036957223249574,ldc-XIN-Value
2296,wdi2-SP.RUR.TOTL.ZG,0.0041838989163038,ldc-XIN-Value
2297,paris-92,0.0043272513292235,ldc-XIN-Value
2298,mvi-ldc-XIN-Index,0.9366396326152244,ldc-XIN-Value
2299,ihme-pneumoconiosis,0.0161349108268503,ldc-XIN-Value
2300,hdr-99106,0.192241657272756,ldc-XIN-Index
2301,wdi2-NE.EXP.GNFS.ZS,0.0789546005421296,ldc-XIN-Index
2302,wdi2-SH.UHC.NOP2.CG,0.0854178954596455,ldc-XIN-Index
2303,itu-mmpo,0.0468887747315794,ldc-XIN-Index
2304,wdi2-SE.SEC.ENRR.MA,0.0602043357582706,ldc-XIN-Index
2305,ihme-other-cardiovascular-and-circulatory-diseases,0.0725241242295346,ldc-XIN-Index
2306,ihme-pneumoconiosis,0.3146239411957146,ldc-XIN-Index
2307,unicef-wash15,0.0794344604645511,ldc-XIN-Index
2308,wdi2-PA.NUS.ATLS,0.042087696078552,ldc-XIN-Index
2309,paris-23,0.027622514267266,ldc-XIN-Index
2310,unicef-ncwh9,0.0624683066580897,ldc-LECZ-Value
2311,wdi2-NY.GDP.FCST.KD,0.1155471131180522,ldc-LECZ-Value
2312,unicef-ah11,0.1126984401135859,ldc-LECZ-Value
2313,wdi2-SE.PRM.CUAT.ZS,0.0362724961438308,ldc-LECZ-Value
2314,epi-FGA,0.0780283405343505,ldc-LECZ-Value
2315,ihme-decubitus-ulcer,0.0842534386303008,ldc-LECZ-Value
2316,hdr-185206,0.1788149992093731,ldc-LECZ-Value
2317,wdi2-SH.STA.POIS.P5,0.1187105839062627,ldc-LECZ-Value
2318,wdi-BM.GSR.FCTY.CD,0.0559070576336294,ldc-LECZ-Value
2319,wdi2-SI.POV.MDIM.IT,0.1572992240525245,ldc-LECZ-Value
2320,ihme-leishmaniasis,0.0371144017450926,ldc-LECZ-Index
2321,ohi-spp-resilience,0.0619497998300644,ldc-LECZ-Index
2322,ndgain-id_ecos_04-raw,0.4541615473582742,ldc-LECZ-Index
2323,wdi2-SH.STA.SUIC.P5,0.1008976811533703,ldc-LECZ-Index
2324,wdi-EN.CO2.BLDG.ZS,0.0486383675331093,ldc-LECZ-Index
2325,ihme-hemoglobinopathies-and-hemolytic-anemias,0.0292911577945708,ldc-LECZ-Index
2326,wdi2-SP.URB.GROW,0.043482548611322,ldc-LECZ-Index
2327,wdi2-NY.ADJ.DRES.GN.ZS,0.012305096015495,ldc-LECZ-Index
2328,wdi2-SI.POV.MDIM.IT,0.1122663176925535,ldc-LECZ-Index
2329,wdi2-SH.MED.CMHW.P3,0.0998930822661474,ldc-LECZ-Index
2330,ihme-road-injuries,0.0483169039983152,ldc-DRY-Value
2331,wdi2-NV.SRV.TOTL.ZS,0.0779630912246453,ldc-DRY-Value
2332,wdi2-SE.SEC.UNER.LO.MA.ZS,0.0134488146252173,ldc-DRY-Value
2333,wdi2-SP.POP.2024.FE.5Y,0.096951812103405,ldc-DRY-Value
2334,wdi-IQ.SCI.SRCE,0.0358091979673178,ldc-DRY-Value
2335,ndgain-id_wate_02-raw,0.0780021171854517,ldc-DRY-Value
2336,wdi2-TX.VAL.MRCH.R6.ZS,0.0032201793407878,ldc-DRY-Value
2337,egov-osi,0.0528639526142008,ldc-DRY-Value
2338,wdi2-SL.UEM.TOTL.NE.ZS,0.0559263109076865,ldc-DRY-Value
2339,ihme-esophageal-cancer,0.5374976200329723,ldc-DRY-Value
2340,paris-105,1.7689257468465184e-05,ldc-DRY-Index
2341,hdr-121206,0.0001074831429172,ldc-DRY-Index
2342,ndgain-id_heal_01-raw,5.331798818972263e-05,ldc-DRY-Index
2343,ohi-eco-score,6.066924259345829e-05,ldc-DRY-Index
2344,hdr-23806,4.91353633697216e-05,ldc-DRY-Index
2345,ndgain-id_food_01-raw,0.0057152613541276,ldc-DRY-Index
2346,paris-108,0.0131002389860279,ldc-DRY-Index
2347,wdi2-SP.DYN.TO65.FE.ZS,0.0001597349054303,ldc-DRY-Index
2348,wdi-IT.NET.BBND.P2,4.736519243426744e-05,ldc-DRY-Index
2349,mvi-ldc-DRY-Index,0.9806891045674412,ldc-DRY-Index
2350,egov-hci,0.1309601681934701,ldc-AIN-Value
2351,wdi-GC.REV.XGRT.GD.ZS,0.076119438874669,ldc-AIN-Value
2352,ndgain-id_food_03-raw,0.026475985578814,ldc-AIN-Value
2353,wdi-LP.LPI.ITRN.XQ,0.0479589662000968,ldc-AIN-Value
2354,wdi-IS.SHP.GOOD.TU,0.0742069812138648,ldc-AIN-Value
2355,wdi2-SH.XPD.EHEX.PC.CD,0.2321451976317983,ldc-AIN-Value
2356,wdi-EN.POP.DNST,0.1295555692116319,ldc-AIN-Value
2357,wdi-BM.GSR.ROYL.CD,0.0501730642098985,ldc-AIN-Value
2358,ihme-other-chronic-respiratory-diseases,0.0766362843228041,ldc-AIN-Value
2359,ndgain-id_soci_03-score,0.1557683445629521,ldc-AIN-Value
2360,wdi-EG.USE.COMM.FO.ZS,0.1008311825429662,ldc-AIN-Index
2361,wdi2-SE.XPD.PRIM.ZS,0.1730902789303391,ldc-AIN-Index
2362,wdi2-NY.GDP.FRST.RT.ZS,0.0706297194111993,ldc-AIN-Index
2363,wdi2-SH.H2O.SMDW.ZS,0.118071965686246,ldc-AIN-Index
2364,ndgain-id_gove_02-raw,0.114692792513725,ldc-AIN-Index
2365,wdi2-NY.GDP.FCST.CN,0.104238496897436,ldc-AIN-Index
2366,key-wdi-BN.CAB.XOKA.GD.ZS,0.0403636867801077,ldc-AIN-Index
2367,hdr-195906,0.1347676240190314,ldc-AIN-Index
2368,wdi-IC.REG.PROC,0.0985065382468916,ldc-AIN-Index
2369,wdi2-TM.TAX.TCOM.SM.FN.ZS,0.0448077149720573,ldc-AIN-Index
2370,wdi2-SP.DYN.CONM.ZS,0.1178426208740076,ldc-VIC-Value
2371,wdi2-NY.GDP.PCAP.CD,0.1169341607427843,ldc-VIC-Value
2372,ihme-schizophrenia,0.0874534836842401,ldc-VIC-Value
2373,ihme-yellow-fever,0.0605206231164059,ldc-VIC-Value
2374,ihme-lymphatic-filariasis,0.1315749928895957,ldc-VIC-Value
2375,ndgain-id_ecos_04-raw,0.1127996612563759,ldc-VIC-Value
2376,ihme-chronic-obstructive-pulmonary-disease,0.1157185537708153,ldc-VIC-Value
2377,ihme-other-musculoskeletal-disorders,0.0903783128579694,ldc-VIC-Value
2378,wdi2-TM.VAL.SERV.CD.WT,0.1103799011768156,ldc-VIC-Value
2379,paris-85,0.0563976896309898,ldc-VIC-Value
2380,wdi2-SP.POP.4044.FE.5Y,0.0491571671534101,ldc-VIC-Index
2381,ihme-schistosomiasis,0.0550780716538965,ldc-VIC-Index
2382,key-mvi-ldc-EVI,0.2207400301187585,ldc-VIC-Index
2383,paris-136,0.0784691139779176,ldc-VIC-Index
2384,wdi-GC.TAX.EXPT.CN,0.0226197166725792,ldc-VIC-Index
2385,wdi-GC.XPN.INTP.ZS,0.1265890507749217,ldc-VIC-Index
2386,ndgain-nd-readiness-social,0.0572494119161464,ldc-VIC-Index
2387,wdi2-SH.STA.ODFC.UR.ZS,0.1122894661972145,ldc-VIC-Index
2388,wdi2-NY.GDP.PCAP.PP.KD,0.1935480352728215,ldc-VIC-Index
2389,wdi2-SP.POP.3034.MA.5Y,0.0842599362623338,ldc-VIC-Index
19950,ohi-mar-future,0.0312531675902184,egov-egr
19951,ohi-hab-resilience,0.1455076485179858,egov-egr
19952,ohi-spp-resilience,0.0405191424966424,egov-egr
19953,unicef-m1,0.1059046536324488,egov-egr
19954,unicef-a2,0.257731623588708,egov-egr
19955,wdi-BM.TRF.PRVT.CD,0.0685531748101592,egov-egr
19956,wdi2-SP.POP.0014.FE.IN,0.0448183940191766,egov-egr
19957,wdi2-SP.POP.6064.FE.5Y,0.1268491153366614,egov-egr
19958,epi-NXA,0.0378719479498763,egov-egr
19959,itu-fts1,0.1409911320581227,egov-egr
19960,ssi-e,0.1247099822948505,egov-egi
19961,unicef-a2,0.2890702029352732,egov-egi
19962,unicef-ncwh7,0.2223964314169238,egov-egi
19963,wdi2-NY.GDP.DISC.CN,0.0364889810031575,egov-egi
19964,wdi-FS.AST.CGOV.GD.ZS,0.034252118874027,egov-egi
19965,unicef-m16,0.0223888797312673,egov-egi
19966,wdi2-SP.POP.3539.FE.5Y,0.0545428322148118,egov-egi
19967,unicef-m3,0.0803755878541047,egov-egi
19968,ssi-18,0.0702588712048445,egov-egi
19969,itu-fbs2,0.0655161124707394,egov-egi
19970,wdi2-SP.POP.5559.FE.5Y,0.0979601924423315,egov-epi
19971,wdi2-NE.CON.PRVT.PC.KD,0.0937819300954892,egov-epi
19972,unicef-d11,0.0682990325388975,egov-epi
19973,wdi2-NY.TAX.NIND.CD,0.0858816640704428,egov-epi
19974,wdi2-NE.GDI.TOTL.CD,0.1027202974352749,egov-epi
19975,unicef-wash8,0.0597223876710099,egov-epi
19976,unicef-mnh16,0.1086262340011357,egov-epi
19977,wdi2-NE.CON.PRVT.CD,0.0975619974521619,egov-epi
19978,key-itu-gci-score,0.1644981493864697,egov-epi
19979,unicef-wash2,0.1209481149067865,egov-epi
19980,wdi2-NE.RSB.GNFS.CN,0.0390759601833001,egov-osi
19981,key-egov-egi,0.5449761832403229,egov-osi
19982,epi-SNM,0.033010933994446,egov-osi
19983,wdi-HD.HCI.OVRL.MA,0.0418010169334873,egov-osi
19984,itu-gci-tech,0.1045897139779013,egov-osi
19985,itu-fbs1,0.0521756102038487,egov-osi
19986,wdi2-SP.POP.1014.FE.5Y,0.0529516690288452,egov-osi
19987,wdi2-SP.POP.7579.FE.5Y,0.016802038066315,egov-osi
19988,unicef-ch10,0.0771015813727314,egov-osi
19989,wdi2-SP.POP.5054.FE.5Y,0.0375152929988016,egov-osi
19990,wdi2-SP.POP.TOTL,0.0221940356475525,egov-hci
19991,ssi-19,0.1359602710054807,egov-hci
19992,wdi2-VC.IDP.NWCV,0.0453936282390865,egov-hci
19993,wdi-FM.AST.PRVT.GD.ZS,0.1191502984662108,egov-hci
19994,unicef-ch4,0.0338322286334052,egov-hci
19995,wdi2-SP.POP.80UP.FE.5Y,0.0563521948903035,egov-hci
19996,wdi-GC.XPN.INTP.ZS,0.0317440985628656,egov-hci
19997,ssi-2,0.1592224803340886,egov-hci
19998,unicef-ch11,0.2831113591035057,egov-hci
19999,wdi-HD.HCI.OVRL.LB,0.1130394051175006,egov-hci
20000,ssi-9,0.0767465260378453,egov-tii
20001,ssi-5,0.0755012705066107,egov-tii
20002,unicef-m13,0.0450605418834467,egov-tii
20003,ohi-index-score,0.036105731422484,egov-tii
20004,mvi-ldc-REM-Index,0.0666660719412366,egov-tii
20005,unicef-wash1,0.1744241938623263,egov-tii
20006,itu-mmbi,0.0332649285788276,egov-tii
20007,key-mvi-ldc-AFF-Index,0.1254908814826476,egov-tii
20008,wdi2-SP.POP.1564.MA.ZS,0.2543486865665638,egov-tii
20009,key-egov-epi,0.1123911677180111,egov-tii
21800,hdr-137906,0.0903234324790006,ldc-GNI
21801,wdi-EN.CO2.ETOT.ZS,0.0529976206652638,ldc-GNI
21802,wdi2-NY.GDP.TOTL.RT.ZS,0.052625807011571,ldc-GNI
21803,wdi-IC.REG.COST.PC.MA.ZS,0.0740090859543762,ldc-GNI
21804,wdi2-SL.SRV.EMPL.ZS,0.128100061626302,ldc-GNI
21805,key-mvi-ldc-AFF-Index,0.1305335077684493,ldc-GNI
21806,wdi-IQ.CPA.PUBS.XQ,0.0911951436736231,ldc-GNI
21807,hdr-101406,0.1340432693292778,ldc-GNI
21808,ndgain-nd-vulnerability-capacity,0.1578367746388768,ldc-GNI
21809,wdi2-SH.VAC.TTNS.ZS,0.0883352968532592,ldc-GNI
