,feature indicator,feature importance,predicted indicator
239,ndgain-nd-vulnerability-health,0.0325410118796159,epi-WRS
450,mvi-environmental,0.1100768451248097,epi-SNM
451,epi-HLT,0.1861873780659059,epi-SNM
452,ihme-scabies,0.1023039903273449,epi-SNM
453,wdi2-per_si_allsi.cov_q2_tot,0.0417674082569029,epi-SNM
454,wdi2-SH.XPD.CHEX.PC.CD,0.1477551635881324,epi-SNM
455,wdi2-SE.PRE.ENRR,0.0914140865838777,epi-SNM
456,ihme-other-musculoskeletal-disorders,0.1058990652068289,epi-SNM
457,wdi-EG.ELC.ACCS.RU.ZS,0.0732961425097472,epi-SNM
458,wdi2-ST.INT.TRNX.CD,0.0615759387590889,epi-SNM
459,wdi2-SH.DYN.MORT.FE,0.079723981577361,epi-SNM
460,paris-154,0.0637669104779774,epi-AGR
461,key-wdi2-NY.GDP.MKTP.KD.ZG,0.0224205146194332,epi-AGR
462,key-mvi-ldc-AFF-Index,0.1552230920733661,epi-AGR
463,ohi-fis-future,0.1874398842846628,epi-AGR
464,ihme-breast-cancer,0.1606462398130794,epi-AGR
465,wdi-AG.LND.EL5M.RU.ZS,0.0761625530130037,epi-AGR
466,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,0.0488485889422966,epi-AGR
467,ndgain-id_heal_05-score,0.0929342399191475,epi-AGR
468,ihme-sudden-infant-death-syndrome,0.0947719933451499,epi-AGR
469,hdr-24006,0.097785983511883,epi-AGR
670,wdi2-SH.STA.TRAF.P5,0.0432753125404651,epi-PMD
671,wdi2-SP.POP.0014.MA.IN,0.0512269092454485,epi-PMD
672,ohi-ao-score,0.118049130454431,epi-PMD
673,wdi2-TX.VAL.MRCH.R2.ZS,0.0191711523043187,epi-PMD
674,ohi-spp-resilience,0.1009569423897952,epi-PMD
675,hdr-185106,0.039932846249428,epi-PMD
676,wdi-EN.URB.MCTY,0.0801538255658696,epi-PMD
677,wdi2-SN.ITK.MSFI.ZS,0.0530233812954757,epi-PMD
678,wdi2-SE.SEC.CUAT.PO.MA.ZS,0.0940542470577379,epi-PMD
679,epi-AIR,0.4001562528970298,epi-PMD
680,wdi2-SP.POP.0014.TO.ZS,0.3607234909200437,epi-HAD
681,wdi2-NY.GDP.PCAP.PP.CD,0.1082068674548965,epi-HAD
682,blasiak-export,0.0466155267208268,epi-HAD
683,wdi-HD.HCI.OVRL.MA,0.101625334721544,epi-HAD
684,epi-H2O,0.1920175890415818,epi-HAD
685,wdi-EN.ATM.PM25.MC.M3,0.0198376142086533,epi-HAD
686,wdi2-SL.TLF.0714.WK.TM,0.0132149372339909,epi-HAD
687,key-wdi2-NY.GDP.DEFL.KD.ZG,0.0027092229522282,epi-HAD
688,ihme-non-hodgkin-lymphoma,0.0601079774490779,epi-HAD
689,itu-mcb,0.0949414392971567,epi-HAD
690,wdi2-SH.STA.WASH.P5,0.0824472579659617,epi-OZD
691,wdi2-SH.DYN.1519,0.0963444017949058,epi-OZD
692,paris-58,0.0886379398902799,epi-OZD
693,hdr-178306,0.0541965330170326,epi-OZD
694,wdi-EG.FEC.RNEW.ZS,0.0954460927370475,epi-OZD
695,key-wdi-GC.DOD.TOTL.GD.ZS,0.0531666601200381,epi-OZD
696,ndgain-id_econ_01-raw,0.0647310528610716,epi-OZD
697,ihme-otitis-media,0.3299547700856696,epi-OZD
698,wdi-GC.XPN.COMP.CN,0.0585203957392722,epi-OZD
699,ihme-atrial-fibrillation-and-flutter,0.0765548957887208,epi-OZD
700,wdi2-SE.PRM.PRSL.FE.ZS,0.0141932267499886,epi-USD
701,ihme-inflammatory-bowel-disease,0.0170887978215669,epi-USD
702,ssi-15,0.0941538172812746,epi-USD
703,wdi2-ST.INT.ARVL,0.0111913577415946,epi-USD
704,ihme-other-intestinal-infectious-diseases,0.2600056758988835,epi-USD
705,hdr-52306,0.0461888377962916,epi-USD
706,wdi2-SH.XPD.OOPC.PC.CD,0.0978748025278155,epi-USD
707,hdr-137506,0.3932148097755387,epi-USD
708,wdi-GC.XPN.OTHR.ZS,0.0153286851911702,epi-USD
709,irena-ff-gen-on,0.0507599892158754,epi-USD
710,wdi2-SH.DTH.IMRT,0.0747383627245029,epi-UWD
711,ihme-urinary-diseases-and-male-infertility,0.0832426348481653,epi-UWD
712,wdi-HD.HCI.OVRL.MA,0.3270744825542911,epi-UWD
713,ihme-kidney-cancer,0.1269493337005155,epi-UWD
714,irena-rmw-gen-on,0.085867982146963,epi-UWD
715,wdi2-SL.TLF.ACTI.ZS,0.0408672772950294,epi-UWD
716,hdr-52306,0.1035083966996598,epi-UWD
717,irena-owe-cap-off,0.0747391276919416,epi-UWD
718,wdi-GC.XPN.TOTL.GD.ZS,0.017840822282102,epi-UWD
719,ihme-animal-contact,0.065171580056829,epi-UWD
720,ihme-non-melanoma-skin-cancer,0.003728325298231,epi-PBD
721,wdi-FM.AST.DOMS.CN,0.0012885942975732,epi-PBD
722,wdi2-SL.EMP.VULN.ZS,0.0144972414630848,epi-PBD
723,igrac-twap_ind_sids_transbinstframework,0.0005232156046105,epi-PBD
724,hdr-101006,0.0315987255394443,epi-PBD
725,epi-HMT,0.9069212108519874,epi-PBD
726,epi-PMD,0.0079060829076278,epi-PBD
727,wdi2-NY.TAX.NIND.CN,0.0024389414101446,epi-PBD
728,ihme-environmental-heat-and-cold-exposure,0.0042632138535325,epi-PBD
729,wdi-AG.LND.CREL.HA,0.0268344487737635,epi-PBD
730,wdi2-SH.ANM.CHLD.ZS,0.1246551172354704,epi-GHP
731,wdi2-SL.AGR.EMPL.FE.ZS,0.07865722850306,epi-GHP
732,ndgain-id_gove_04-score,0.0163050361861691,epi-GHP
733,wdi2-SL.UEM.1524.FE.NE.ZS,0.039230211931705,epi-GHP
734,epi-HAD,0.6097299391492136,epi-GHP
735,wdi-IC.EXP.CSBC.CD,0.0235290965182876,epi-GHP
736,wdi2-NV.SRV.TOTL.KD,0.0228360982599363,epi-GHP
737,epi-WMG,0.0509501518785498,epi-GHP
738,wdi2-SE.ENR.PRSC.FM.ZS,0.0173600249281142,epi-GHP
739,wdi-FM.LBL.BMNY.IR.ZS,0.0167470954094935,epi-GHP
740,wdi-IC.REG.COST.PC.FE.ZS,0.069629969370889,epi-AIR
741,ohi-liv-pressures,0.0757722369504266,epi-AIR
742,wdi2-SL.TLF.PART.ZS,0.0740553979752838,epi-AIR
743,key-wdi2-SL.TLF.ACTI.ZS,0.0851929468977866,epi-AIR
744,wdi2-SH.XPD.PVTD.PC.CD,0.3641388074696835,epi-AIR
745,ihme-foreign-body,0.0564872905636142,epi-AIR
746,ihme-hemoglobinopathies-and-hemolytic-anemias,0.1008372445586024,epi-AIR
747,unicef-a4,0.0158955138252952,epi-AIR
748,ldc-XIN-Value,0.0419445474532815,epi-AIR
749,ihme-multiple-sclerosis,0.1160460449351368,epi-AIR
750,wdi2-NE.RSB.GNFS.ZS,0.0159553883144446,epi-H2O
751,unicef-wash9,0.132747571040862,epi-H2O
752,wdi2-NY.ADJ.DPEM.GN.ZS,0.2707755893225708,epi-H2O
753,wdi2-SH.H2O.SMDW.UR.ZS,0.05039053252629,epi-H2O
754,ldc-U5M-Value,0.1703146796725127,epi-H2O
755,wdi-IT.MLT.MAIN.P2,0.0889415409256464,epi-H2O
756,ndgain-nd-readiness-economic,0.0884286841712452,epi-H2O
757,hdr-69206,0.1358478735962315,epi-H2O
758,blasiak-governance,0.0385170738771737,epi-H2O
759,wdi2-NY.ADJ.DFOR.GN.ZS,0.0080810665530228,epi-H2O
760,wdi-EN.ATM.CO2E.PC,0.1384589360926683,epi-HMT
761,ohi-cp-pressures,0.0156508218636249,epi-HMT
762,wdi2-SP.DYN.CBRT.IN,0.0703518198647962,epi-HMT
763,ihme-gout,0.2916074320907595,epi-HMT
764,wdi2-ST.INT.RCPT.CD,0.0452472555910262,epi-HMT
765,ihme-appendicitis,0.221974879285433,epi-HMT
766,hdr-153706,0.1264486517060715,epi-HMT
767,hdr-44206,0.0581174331720607,epi-HMT
768,wdi2-TM.VAL.ICTG.ZS.UN,0.0091305619549431,epi-HMT
769,key-wdi-FB.AST.NPER.ZS,0.0230122083786164,epi-HMT
860,wdi-DT.NFL.MLAT.CD,0.0379524354636682,epi-BCA
861,epi-AGR,0.1439815940944107,epi-BCA
862,wdi2-SP.POP.TECH.RD.P6,0.0765934600972597,epi-BCA
863,wdi2-NY.GDP.PCAP.KN,0.1096122499371577,epi-BCA
864,wdi2-NV.SRV.TOTL.CD,0.0922410531092459,epi-BCA
865,ndgain-id_gove_04-score,0.0724622047990221,epi-BCA
866,wdi-DT.TDS.DECT.EX.ZS,0.0818717194241779,epi-BCA
867,wdi2-NY.ADJ.DCO2.CD,0.1410742618678907,epi-BCA
868,wdi-EG.IMP.CONS.ZS,0.0903542570178684,epi-BCA
869,hdr-150606,0.1538567641892984,epi-BCA
870,wdi2-SP.URB.TOTL.IN.ZS,0.1449763530817347,epi-GIB
871,wdi2-ST.INT.RCPT.XP.ZS,0.0996028407131846,epi-GIB
872,wdi2-SL.EMP.WORK.MA.ZS,0.0821639804295732,epi-GIB
873,wdi2-SP.RUR.TOTL,0.1113403953961583,epi-GIB
874,wdi2-SL.TLF.BASC.FE.ZS,0.0925531343533212,epi-GIB
875,ihme-cardiomyopathy-and-myocarditis,0.0863243070263362,epi-GIB
876,wdi-DT.NFL.PNGB.CD,0.0672451095787519,epi-GIB
877,hdr-179406,0.1537865254517387,epi-GIB
878,wdi-CM.MKT.TRAD.CD,0.0784676228568526,epi-GIB
879,epi-RMS,0.0835397311123482,epi-GIB
880,wdi2-TX.VAL.MRCH.R4.ZS,0.0260073199638537,epi-SDA
881,wdi-IC.BUS.NREG,0.1316023855944549,epi-SDA
882,wdi-GC.DOD.TOTL.CN,0.0800189017123747,epi-SDA
883,igrac-twap_sids_socioeconomic_anabstractionbluedom,0.1063717025289719,epi-SDA
884,paris-85,0.0379867830301364,epi-SDA
885,wdi2-SL.TLF.ACTI.1524.FE.ZS,0.1843236043703724,epi-SDA
886,wdi2-SE.PRM.NENR.FE,0.0815049742518767,epi-SDA
887,hdr-111306,0.0430496724426916,epi-SDA
888,mvi-ldc-REM-Index,0.1931168518307513,epi-SDA
889,hdr-23906,0.1160178042745161,epi-SDA
890,paris-78,0.053322277722064,epi-NXA
891,wdi2-SL.TLF.0714.WK.ZS,0.1538295838538549,epi-NXA
892,wdi2-SH.HIV.INCD.14,0.0919072531478086,epi-NXA
893,wdi-EN.ATM.CO2E.SF.ZS,0.0509678814417265,epi-NXA
894,hdr-45106,0.1072698392967371,epi-NXA
895,hdr-174306,0.1334622212016989,epi-NXA
896,wdi-ER.FSH.AQUA.MT,0.1133796911935817,epi-NXA
897,wdi2-NY.GNS.ICTR.GN.ZS,0.070654630922609,epi-NXA
898,ndgain-id_habi_03-score,0.1091477400751621,epi-NXA
899,wdi-HD.HCI.OVRL.UB,0.1160588811447568,epi-NXA
900,wdi-DT.TDS.DIMF.CD,0.0768217013035545,epi-APE
901,wdi2-NV.IND.MANF.ZS,0.1708988110031723,epi-APE
902,wdi2-SI.RMT.COST.IB.ZS,0.0642262403355909,epi-APE
903,unicef-m16,0.074488687456016,epi-APE
904,ohi-cw-resilience,0.1140074072805519,epi-APE
905,ihme-headache-disorders,0.1063070940180447,epi-APE
906,hdr-123506,0.1541816067822131,epi-APE
907,wdi2-SP.REG.BRTH.RU.ZS,0.0638211536300398,epi-APE
908,ndgain-nd-readiness-social,0.0678083140043242,epi-APE
909,ihme-gout,0.1074389841864923,epi-APE
1880,hdr-133006,0.0640357794846206,epi-CDA
1881,epi-CHA,0.1277979770152511,epi-CDA
1882,wdi2-SH.H2O.SMDW.ZS,0.1096551487670406,epi-CDA
1883,ihme-other-pharynx-cancer,0.2599470733926636,epi-CDA
1884,wdi2-NE.GDI.TOTL.KN,0.0603023294069651,epi-CDA
1885,wdi2-NE.CON.TOTL.KD,0.0951313184966647,epi-CDA
1886,wdi2-SH.STA.ODFC.UR.ZS,0.0585862745985202,epi-CDA
1887,wdi-IC.REG.DURS,0.0752712444711054,epi-CDA
1888,hdr-181706,0.090362363920158,epi-CDA
1889,wdi2-SE.SEC.ENRL.VO.FE.ZS,0.0589104904470104,epi-CDA
1890,epi-GRL,0.1041713723596323,epi-CHA
1891,wdi2-TM.TAX.MANF.BR.ZS,0.0812601681995463,epi-CHA
1892,ndgain-id_infr_06-score,0.0898576362037384,epi-CHA
1893,wdi2-SL.UEM.TOTL.ZS,0.1190433983486232,epi-CHA
1894,ohi-liv-pressures,0.0925313139011666,epi-CHA
1895,wdi-IC.FRM.CORR.ZS,0.1020879585665061,epi-CHA
1896,wdi2-SL.TLF.ADVN.FE.ZS,0.0680336290585807,epi-CHA
1897,wdi2-NY.GDP.MKTP.CN.AD,0.1020933395301059,epi-CHA
1898,wdi2-SP.URB.GROW,0.1718864764229429,epi-CHA
1899,hdr-175606,0.0690347074091573,epi-CHA
1900,wdi2-NY.TRF.NCTR.KN,0.1169840426178688,epi-NDA
1901,wdi-EN.CO2.ETOT.ZS,0.0747608823998277,epi-NDA
1902,hdr-121206,0.1254332549128782,epi-NDA
1903,ihme-pancreatitis,0.1549192173815616,epi-NDA
1904,wdi-BX.GSR.NFSV.CD,0.0791628188040245,epi-NDA
1905,wdi-CM.MKT.LDOM.NO,0.0558208181597289,epi-NDA
1906,ldc-LECZ-Value,0.1879046738344238,epi-NDA
1907,wdi-IC.REG.PROC,0.072837719888986,epi-NDA
1908,wdi-BM.GSR.GNFS.CD,0.073005894392157,epi-NDA
1909,wdi-BM.TRF.PRVT.CD,0.0591706776085432,epi-NDA
2080,wdi-EN.ATM.NOXE.KT.CE,0.1015632289806496,epi-TCL
2081,wdi2-NE.GDI.FTOT.CD,0.1063344693303068,epi-TCL
2082,ihme-other-chronic-respiratory-diseases,0.1244055786402326,epi-TCL
2083,wdi2-SH.DTH.MORT,0.0892764722588246,epi-TCL
2084,wdi-DT.NFL.UNDP.CD,0.0696688499719513,epi-TCL
2085,wdi2-NE.CON.GOVT.CN,0.0771004752475011,epi-TCL
2086,paris-108,0.0900466038802381,epi-TCL
2087,mvi-geographic,0.136776019135442,epi-TCL
2088,wdi2-SP.POP.TOTL.MA.ZS,0.1456280447452731,epi-TCL
2089,wdi-DT.DOD.PVLX.CD,0.0592002578095805,epi-TCL
6280,hdr-57206,0.0337429593406985,epi-RMS
6281,wdi2-SP.M15.2024.FE.ZS,0.3974874490604187,epi-RMS
6282,wdi2-SL.EMP.WORK.MA.ZS,0.1014981993454423,epi-RMS
6283,wdi2-NY.ADJ.DPEM.CD,0.0515486542995108,epi-RMS
6284,wdi2-NE.IMP.GNFS.KD,0.0471310511919005,epi-RMS
6285,wdi-BN.CAB.XOKA.CD,0.0310793362465333,epi-RMS
6286,ohi-mar-pressures,0.1066391121331086,epi-RMS
6287,epi-H2O,0.0501862935163171,epi-RMS
6288,wdi2-SP.POP.5559.MA.5Y,0.0385479093942065,epi-RMS
6289,ndgain-nd-vulnerability-infrastructure,0.1421390354718634,epi-RMS
8260,wdi2-TM.VAL.MRCH.XD.WD,0.2294008335790862,epi-GRL
8261,ndgain-id_wate_02-raw,0.0894829032519129,epi-GRL
8262,wdi2-SL.TLF.TOTL.FE.ZS,0.1043165071809591,epi-GRL
8263,ndgain-id_infr_01-raw,0.0849301963694595,epi-GRL
8264,ihme-gallbladder-and-biliary-diseases,0.1154779552714219,epi-GRL
8265,wdi2-per_lm_alllm.cov_pop_tot,0.0748981864847721,epi-GRL
8266,wdi2-SE.SEC.NENR,0.0926684327884605,epi-GRL
8267,wdi2-TX.VAL.MANF.ZS.UN,0.0980454798848299,epi-GRL
8268,wdi-DT.DOD.DECT.CD,0.0751096580248894,epi-GRL
8269,wdi-DT.DOD.DPNG.CD,0.0356698471642081,epi-GRL
8270,wdi2-per_si_allsi.cov_q2_tot,0.0560235290167697,epi-FSS
8271,wdi2-SH.H2O.BASW.UR.ZS,0.0877051516012439,epi-FSS
8272,wdi2-NY.GSR.NFCY.CN,0.0921144546037403,epi-FSS
8273,wdi-EN.ATM.GHGO.KT.CE,0.0536101891898165,epi-FSS
8274,wdi2-NY.ADJ.DNGY.CD,0.0563614997215777,epi-FSS
8275,paris-31,0.1908181798351105,epi-FSS
8276,wdi2-SH.HIV.INCD.TL,0.0840512641776456,epi-FSS
8277,irena-rh-cap-on,0.1792007466233267,epi-FSS
8278,ihme-larynx-cancer,0.1067467623959182,epi-FSS
8279,unicef-wash13,0.0933682228348506,epi-FSS
9640,ssi-20,0.1324053539242415,epi-WTL
9641,wdi2-NE.CON.PRVT.CN,0.0762163731774849,epi-WTL
9642,wdi2-SL.UEM.INTM.ZS,0.1716915029771032,epi-WTL
9643,paris-95,0.0131826678998138,epi-WTL
9644,wdi2-NV.AGR.TOTL.KD,0.1101628211256634,epi-WTL
9645,wdi2-NY.GNS.ICTR.GN.ZS,0.1405461664376628,epi-WTL
9646,wdi-DC.DAC.GBRL.CD,0.0775697559730202,epi-WTL
9647,wdi-BM.GSR.GNFS.CD,0.081253842332891,epi-WTL
9648,igrac-twap_sids_hydrogeological_porosity,0.0697294207079423,epi-WTL
9649,ohi-eco-pressures,0.1272420954441765,epi-WTL
10100,ihme-headache-disorders,0.0773633384451955,epi-LCB
10101,wdi2-SE.PRE.DURS,0.0479278439162676,epi-LCB
10102,wdi2-SG.GEN.PARL.ZS,0.1404929712178083,epi-LCB
10103,wdi2-SP.POP.80UP.FE.5Y,0.1615610834804384,epi-LCB
10104,wdi2-SL.EMP.SELF.FE.ZS,0.1974985813985258,epi-LCB
10105,epi-GRL,0.0521853596118411,epi-LCB
10106,hdr-182206,0.098138484326752,epi-LCB
10107,wdi2-SP.POP.1564.FE.IN,0.0828392476071105,epi-LCB
10108,wdi-IP.TMK.NRES,0.0738940097783084,epi-LCB
10109,wdi2-SE.SEC.TCHR,0.0680990802177521,epi-LCB
11370,wdi2-NV.AGR.TOTL.KN,0.0518042062878512,epi-ECS
11371,wdi2-SE.SEC.ENRL.GC.FE.ZS,0.0539811350011206,epi-ECS
11372,wdi-DC.DAC.NORL.CD,0.0573570063778417,epi-ECS
11373,wdi-HD.HCI.OVRL.LB.MA,0.0622014118568954,epi-ECS
11374,wdi-HD.HCI.OVRL.UB,0.0998350152835313,epi-ECS
11375,ohi-cp-score,0.2793819692907539,epi-ECS
11376,ndgain-id_ecos_04-raw,0.1080954562504925,epi-ECS
11377,hdr-44206,0.147247737130995,epi-ECS
11378,wdi2-SE.PRM.NINT.ZS,0.0596540433744217,epi-ECS
11379,wdi2-NE.EXP.GNFS.ZS,0.0804420191460963,epi-ECS
14560,hdr-170006,0.1227641609469755,epi-FGT
14561,ihme-measles,0.0470154997835339,epi-FGT
14562,wdi-IC.TAX.PRFT.CP.ZS,0.0669042688976916,epi-FGT
14563,wdi2-SL.UEM.ADVN.FE.ZS,0.1215444271993894,epi-FGT
14564,wdi2-SH.DYN.NCOM.FE.ZS,0.0444339536911246,epi-FGT
14565,ndgain-id_heal_01-raw,0.1565777420003963,epi-FGT
14566,wdi2-TX.VAL.MRCH.WL.CD,0.2435561107101836,epi-FGT
14567,wdi-EN.MAM.THRD.NO,0.0950626977857595,epi-FGT
14568,ndgain-id_wate_03-score,0.0511491647223428,epi-FGT
14569,wdi2-SH.CON.1524.FE.ZS,0.0509919742626024,epi-FGT
14840,paris-117,0.0488865568682241,epi-SHI
14841,wdi-IC.REG.COST.PC.FE.ZS,0.081744792813477,epi-SHI
